Left: 261, Right: 306, Top: 16, Bottom: 93, Weight: 1952, color: (180, 161, 62)
Left: 70, Right: 107, Top: 31, Bottom: 112, Weight: 2113, color: (227, 209, 77)
Left: 250, Right: 292, Top: 12, Bottom: 89, Weight: 1898, color: (178, 159, 60)
Left: 74, Right: 111, Top: 34, Bottom: 115, Weight: 2167, color: (217, 196, 66)
Left: 244, Right: 283, Top: 5, Bottom: 81, Weight: 1827, color: (177, 160, 67)
Left: 248, Right: 291, Top: 2, Bottom: 78, Weight: 1867, color: (177, 162, 75)
Left: 79, Right: 115, Top: 35, Bottom: 116, Weight: 2131, color: (223, 202, 67)
Left: 103, Right: 136, Top: 38, Bottom: 118, Weight: 2080, color: (238, 217, 79)
Left: 236, Right: 272, Top: 1, Bottom: 78, Weight: 1826, color: (180, 163, 69)
Left: 244, Right: 285, Top: 4, Bottom: 81, Weight: 1894, color: (182, 168, 82)
Left: 105, Right: 140, Top: 38, Bottom: 118, Weight: 2077, color: (253, 228, 81)
Left: 85, Right: 123, Top: 40, Bottom: 120, Weight: 2005, color: (255, 250, 96)
Left: 237, Right: 274, Top: 3, Bottom: 80, Weight: 1859, color: (189, 177, 90)
Left: 239, Right: 279, Top: 3, Bottom: 80, Weight: 1885, color: (183, 170, 85)
Left: 106, Right: 140, Top: 35, Bottom: 115, Weight: 1983, color: (254, 246, 92)
Left: 109, Right: 144, Top: 35, Bottom: 116, Weight: 2070, color: (250, 226, 79)
Left: 234, Right: 271, Top: 3, Bottom: 80, Weight: 1831, color: (190, 178, 95)
Left: 83, Right: 123, Top: 43, Bottom: 122, Weight: 1996, color: (255, 246, 92)
Left: 245, Right: 286, Top: 0, Bottom: 77, Weight: 1904, color: (180, 169, 85)
Left: 110, Right: 146, Top: 20, Bottom: 123, Weight: 2439, color: (244, 219, 79)
Left: 247, Right: 288, Top: 0, Bottom: 75, Weight: 1857, color: (176, 162, 75)
Left: 108, Right: 145, Top: 22, Bottom: 126, Weight: 2520, color: (237, 215, 79)
Left: 246, Right: 287, Top: 0, Bottom: 76, Weight: 1923, color: (177, 162, 74)
Left: 109, Right: 147, Top: 51, Bottom: 128, Weight: 2074, color: (232, 206, 69)
Left: 250, Right: 292, Top: 0, Bottom: 75, Weight: 1877, color: (173, 158, 71)
Left: 119, Right: 160, Top: 27, Bottom: 129, Weight: 2559, color: (232, 211, 86)
Left: 248, Right: 289, Top: 0, Bottom: 74, Weight: 1861, color: (176, 161, 75)
Left: 109, Right: 148, Top: 57, Bottom: 135, Weight: 2147, color: (226, 199, 65)
Left: 108, Right: 138, Top: 31, Bottom: 57, Weight: 527, color: (228, 215, 69)
Left: 252, Right: 295, Top: 0, Bottom: 68, Weight: 1745, color: (173, 156, 63)
Left: 109, Right: 150, Top: 62, Bottom: 136, Weight: 1992, color: (237, 217, 93)
Left: 249, Right: 287, Top: 0, Bottom: 53, Weight: 1266, color: (192, 176, 58)
